"X" "Y"
"682" -42.8787209090909 -19.9539654545455
"683" -42.8394427272727 -19.9539654545455
"684" -42.8001645454545 -19.9539654545455
"685" -42.7608863636364 -19.9539654545455
"686" -42.7216081818182 -19.9539654545455
"687" -42.68233 -19.9539654545455
"688" -42.6430518181818 -19.9539654545455
"689" -44.6462390909091 -19.911373030303
"690" -44.6069609090909 -19.911373030303
"691" -44.5676827272727 -19.911373030303
"692" -44.5284045454545 -19.911373030303
"693" -44.4891263636364 -19.911373030303
"694" -44.4498481818182 -19.911373030303
"695" -44.41057 -19.911373030303
"696" -44.3712918181818 -19.911373030303
"697" -44.3320136363636 -19.911373030303
"698" -44.2927354545455 -19.911373030303
"699" -44.2534572727273 -19.911373030303
"700" -44.2141790909091 -19.911373030303
"701" -44.1749009090909 -19.911373030303
"702" -44.1356227272727 -19.911373030303
"703" -44.0963445454545 -19.911373030303
"704" -44.0570663636364 -19.911373030303
"705" -44.0177881818182 -19.911373030303
"706" -43.97851 -19.911373030303
"707" -43.9392318181818 -19.911373030303
"708" -43.8999536363636 -19.911373030303
"709" -43.8606754545455 -19.911373030303
"710" -43.8213972727273 -19.911373030303
"711" -43.7821190909091 -19.911373030303
"712" -43.7428409090909 -19.911373030303
"713" -43.7035627272727 -19.911373030303
"714" -43.6642845454545 -19.911373030303
"715" -43.6250063636364 -19.911373030303
"716" -43.5857281818182 -19.911373030303
"717" -43.54645 -19.911373030303
"718" -43.5071718181818 -19.911373030303
"719" -43.4678936363636 -19.911373030303
"720" -43.4286154545455 -19.911373030303
"721" -43.3893372727273 -19.911373030303
"722" -43.3500590909091 -19.911373030303
"723" -43.3107809090909 -19.911373030303
"724" -43.2715027272727 -19.911373030303
"725" -43.2322245454545 -19.911373030303
"726" -43.1929463636364 -19.911373030303
"727" -43.1536681818182 -19.911373030303
"728" -43.11439 -19.911373030303
"729" -43.0751118181818 -19.911373030303
"730" -43.0358336363636 -19.911373030303
"731" -42.9965554545455 -19.911373030303
"732" -42.9572772727273 -19.911373030303
"733" -42.9179990909091 -19.911373030303
"734" -42.8787209090909 -19.911373030303
"735" -42.8394427272727 -19.911373030303
"736" -42.8001645454545 -19.911373030303
"737" -42.7608863636364 -19.911373030303
"738" -42.7216081818182 -19.911373030303
"739" -42.68233 -19.911373030303
"740" -42.6430518181818 -19.911373030303
"741" -44.7640736363636 -19.8687806060606
"742" -44.7247954545455 -19.8687806060606
"743" -44.6855172727273 -19.8687806060606
"744" -44.6462390909091 -19.8687806060606
"745" -44.6069609090909 -19.8687806060606
"746" -44.5676827272727 -19.8687806060606
"747" -44.5284045454545 -19.8687806060606
"748" -44.4891263636364 -19.8687806060606
"749" -44.4498481818182 -19.8687806060606
"750" -44.41057 -19.8687806060606
"751" -44.3712918181818 -19.8687806060606
"752" -44.3320136363636 -19.8687806060606
"753" -44.2927354545455 -19.8687806060606
"754" -44.2534572727273 -19.8687806060606
"755" -44.2141790909091 -19.8687806060606
"756" -44.1749009090909 -19.8687806060606
"757" -44.1356227272727 -19.8687806060606
"758" -44.0963445454545 -19.8687806060606
"759" -44.0570663636364 -19.8687806060606
"760" -44.0177881818182 -19.8687806060606
"761" -43.97851 -19.8687806060606
"762" -43.9392318181818 -19.8687806060606
"763" -43.8999536363636 -19.8687806060606
"764" -43.8606754545455 -19.8687806060606
"765" -43.8213972727273 -19.8687806060606
"766" -43.7821190909091 -19.8687806060606
"767" -43.7428409090909 -19.8687806060606
"768" -43.7035627272727 -19.8687806060606
"769" -43.6642845454545 -19.8687806060606
"770" -43.6250063636364 -19.8687806060606
"771" -43.5857281818182 -19.8687806060606
"772" -43.54645 -19.8687806060606
"773" -43.5071718181818 -19.8687806060606
"774" -43.4678936363636 -19.8687806060606
"775" -43.4286154545455 -19.8687806060606
"776" -43.3893372727273 -19.8687806060606
"777" -43.3500590909091 -19.8687806060606
"778" -43.3107809090909 -19.8687806060606
"779" -43.2715027272727 -19.8687806060606
"780" -43.2322245454545 -19.8687806060606
"781" -43.1929463636364 -19.8687806060606
"782" -43.1536681818182 -19.8687806060606
"783" -43.11439 -19.8687806060606
"784" -43.0751118181818 -19.8687806060606
"785" -43.0358336363636 -19.8687806060606
"786" -42.9965554545455 -19.8687806060606
"787" -42.9572772727273 -19.8687806060606
"788" -42.9179990909091 -19.8687806060606
"789" -42.8787209090909 -19.8687806060606
"790" -42.8394427272727 -19.8687806060606
"791" -42.8001645454545 -19.8687806060606
"792" -42.7608863636364 -19.8687806060606
"793" -42.7216081818182 -19.8687806060606
"794" -42.68233 -19.8687806060606
"795" -42.6430518181818 -19.8687806060606
"796" -42.6037736363636 -19.8687806060606
"797" -42.5644954545455 -19.8687806060606
"798" -44.7640736363636 -19.8261881818182
"799" -44.7247954545455 -19.8261881818182
"800" -44.6855172727273 -19.8261881818182
"801" -44.6462390909091 -19.8261881818182
"802" -44.6069609090909 -19.8261881818182
"803" -44.5676827272727 -19.8261881818182
"804" -44.5284045454545 -19.8261881818182
"805" -44.4891263636364 -19.8261881818182
"806" -44.4498481818182 -19.8261881818182
"807" -44.41057 -19.8261881818182
"808" -44.3712918181818 -19.8261881818182
"809" -44.3320136363636 -19.8261881818182
"810" -44.2927354545455 -19.8261881818182
"811" -44.2534572727273 -19.8261881818182
"812" -44.2141790909091 -19.8261881818182
"813" -44.1749009090909 -19.8261881818182
"814" -44.1356227272727 -19.8261881818182
"815" -44.0963445454545 -19.8261881818182
"816" -44.0570663636364 -19.8261881818182
"817" -44.0177881818182 -19.8261881818182
"818" -43.97851 -19.8261881818182
"819" -43.9392318181818 -19.8261881818182
"820" -43.8999536363636 -19.8261881818182
"821" -43.8606754545455 -19.8261881818182
"822" -43.8213972727273 -19.8261881818182
"823" -43.7821190909091 -19.8261881818182
"824" -43.7428409090909 -19.8261881818182
"825" -43.7035627272727 -19.8261881818182
"826" -43.6642845454545 -19.8261881818182
"827" -43.6250063636364 -19.8261881818182
"828" -43.5857281818182 -19.8261881818182
"829" -43.54645 -19.8261881818182
"830" -43.5071718181818 -19.8261881818182
"831" -43.4678936363636 -19.8261881818182
"832" -43.4286154545455 -19.8261881818182
"833" -43.3893372727273 -19.8261881818182
"834" -43.3500590909091 -19.8261881818182
"835" -43.3107809090909 -19.8261881818182
"836" -43.2715027272727 -19.8261881818182
"837" -43.2322245454545 -19.8261881818182
"838" -43.1929463636364 -19.8261881818182
"839" -43.1536681818182 -19.8261881818182
"840" -43.11439 -19.8261881818182
"841" -43.0751118181818 -19.8261881818182
"842" -43.0358336363636 -19.8261881818182
"843" -42.9965554545455 -19.8261881818182
"844" -42.9572772727273 -19.8261881818182
"845" -42.9179990909091 -19.8261881818182
"846" -42.8787209090909 -19.8261881818182
"847" -42.8394427272727 -19.8261881818182
"848" -42.8001645454545 -19.8261881818182
"849" -42.7608863636364 -19.8261881818182
"850" -42.7216081818182 -19.8261881818182
"851" -42.68233 -19.8261881818182
"852" -42.6430518181818 -19.8261881818182
"853" -42.6037736363636 -19.8261881818182
"854" -42.5644954545455 -19.8261881818182
"855" -42.5252172727273 -19.8261881818182
"856" -44.7640736363636 -19.7835957575758
"857" -44.7247954545455 -19.7835957575758
"858" -44.6855172727273 -19.7835957575758
"859" -44.6462390909091 -19.7835957575758
"860" -44.6069609090909 -19.7835957575758
"861" -44.5676827272727 -19.7835957575758
"862" -44.5284045454545 -19.7835957575758
"863" -44.4891263636364 -19.7835957575758
"864" -44.4498481818182 -19.7835957575758
"865" -44.41057 -19.7835957575758
"866" -44.3712918181818 -19.7835957575758
"867" -44.3320136363636 -19.7835957575758
"868" -44.2927354545455 -19.7835957575758
"869" -44.2534572727273 -19.7835957575758
"870" -44.2141790909091 -19.7835957575758
"871" -44.1749009090909 -19.7835957575758
"872" -44.1356227272727 -19.7835957575758
"873" -44.0963445454545 -19.7835957575758
"874" -44.0570663636364 -19.7835957575758
"875" -44.0177881818182 -19.7835957575758
"876" -43.97851 -19.7835957575758
"877" -43.9392318181818 -19.7835957575758
"878" -43.8999536363636 -19.7835957575758
"879" -43.8606754545455 -19.7835957575758
"880" -43.8213972727273 -19.7835957575758
"881" -43.7821190909091 -19.7835957575758
"882" -43.7428409090909 -19.7835957575758
"883" -43.7035627272727 -19.7835957575758
"884" -43.6642845454545 -19.7835957575758
"885" -43.6250063636364 -19.7835957575758
"886" -43.5857281818182 -19.7835957575758
"887" -43.54645 -19.7835957575758
"888" -43.5071718181818 -19.7835957575758
"889" -43.4678936363636 -19.7835957575758
"890" -43.4286154545455 -19.7835957575758
"891" -43.3893372727273 -19.7835957575758
"892" -43.3500590909091 -19.7835957575758
"893" -43.3107809090909 -19.7835957575758
"894" -43.2715027272727 -19.7835957575758
"895" -43.2322245454545 -19.7835957575758
"896" -43.1929463636364 -19.7835957575758
"897" -43.1536681818182 -19.7835957575758
"898" -43.11439 -19.7835957575758
"899" -43.0751118181818 -19.7835957575758
"900" -43.0358336363636 -19.7835957575758
"901" -42.9965554545455 -19.7835957575758
"902" -42.9572772727273 -19.7835957575758
"903" -42.9179990909091 -19.7835957575758
"904" -42.8787209090909 -19.7835957575758
"905" -42.8394427272727 -19.7835957575758
"906" -42.8001645454545 -19.7835957575758
"907" -42.7608863636364 -19.7835957575758
"908" -42.7216081818182 -19.7835957575758
"909" -42.68233 -19.7835957575758
"910" -42.6430518181818 -19.7835957575758
"911" -42.6037736363636 -19.7835957575758
"912" -44.8033518181818 -19.7410033333333
"913" -44.7640736363636 -19.7410033333333
"914" -44.7247954545455 -19.7410033333333
"915" -44.6855172727273 -19.7410033333333
"916" -44.6462390909091 -19.7410033333333
"917" -44.6069609090909 -19.7410033333333
"918" -44.5676827272727 -19.7410033333333
"919" -44.5284045454545 -19.7410033333333
"920" -44.4891263636364 -19.7410033333333
"921" -44.4498481818182 -19.7410033333333
"922" -44.41057 -19.7410033333333
"923" -44.3712918181818 -19.7410033333333
"924" -44.3320136363636 -19.7410033333333
"925" -44.2927354545455 -19.7410033333333
"926" -44.2534572727273 -19.7410033333333
"927" -44.2141790909091 -19.7410033333333
"928" -44.1749009090909 -19.7410033333333
"929" -44.1356227272727 -19.7410033333333
"930" -44.0963445454545 -19.7410033333333
"931" -44.0570663636364 -19.7410033333333
"932" -44.0177881818182 -19.7410033333333
"933" -43.97851 -19.7410033333333
"934" -43.9392318181818 -19.7410033333333
"935" -43.8999536363636 -19.7410033333333
"936" -43.8606754545455 -19.7410033333333
"937" -43.8213972727273 -19.7410033333333
"938" -43.7821190909091 -19.7410033333333
"939" -43.7428409090909 -19.7410033333333
"940" -43.7035627272727 -19.7410033333333
"941" -43.6642845454545 -19.7410033333333
"942" -43.6250063636364 -19.7410033333333
"943" -43.5857281818182 -19.7410033333333
"944" -43.54645 -19.7410033333333
"945" -43.5071718181818 -19.7410033333333
"946" -43.4678936363636 -19.7410033333333
"947" -43.4286154545455 -19.7410033333333
"948" -43.3893372727273 -19.7410033333333
"949" -43.3500590909091 -19.7410033333333
"950" -43.3107809090909 -19.7410033333333
"951" -43.2715027272727 -19.7410033333333
"952" -43.2322245454545 -19.7410033333333
"953" -43.1929463636364 -19.7410033333333
"954" -43.1536681818182 -19.7410033333333
"955" -43.11439 -19.7410033333333
"956" -43.0751118181818 -19.7410033333333
"957" -43.0358336363636 -19.7410033333333
"958" -42.9965554545455 -19.7410033333333
"959" -42.9572772727273 -19.7410033333333
"960" -42.9179990909091 -19.7410033333333
"961" -42.8787209090909 -19.7410033333333
"962" -42.8394427272727 -19.7410033333333
"963" -42.8001645454545 -19.7410033333333
"964" -44.9211863636364 -19.6984109090909
"965" -44.8819081818182 -19.6984109090909
"966" -44.84263 -19.6984109090909
"967" -44.8033518181818 -19.6984109090909
"968" -44.7640736363636 -19.6984109090909
"969" -44.7247954545455 -19.6984109090909
"970" -44.6855172727273 -19.6984109090909
"971" -44.6462390909091 -19.6984109090909
"972" -44.6069609090909 -19.6984109090909
"973" -44.5676827272727 -19.6984109090909
"974" -44.5284045454545 -19.6984109090909
"975" -44.4891263636364 -19.6984109090909
"976" -44.4498481818182 -19.6984109090909
"977" -44.41057 -19.6984109090909
"978" -44.3712918181818 -19.6984109090909
"979" -44.3320136363636 -19.6984109090909
"980" -44.2927354545455 -19.6984109090909
"981" -44.2534572727273 -19.6984109090909
"982" -44.2141790909091 -19.6984109090909
"983" -44.1749009090909 -19.6984109090909
"984" -44.1356227272727 -19.6984109090909
"985" -44.0963445454545 -19.6984109090909
"986" -44.0570663636364 -19.6984109090909
"987" -44.0177881818182 -19.6984109090909
"988" -43.97851 -19.6984109090909
"989" -43.9392318181818 -19.6984109090909
"990" -43.8999536363636 -19.6984109090909
"991" -43.8606754545455 -19.6984109090909
"992" -43.8213972727273 -19.6984109090909
"993" -43.7821190909091 -19.6984109090909
"994" -43.7428409090909 -19.6984109090909
"995" -43.7035627272727 -19.6984109090909
"996" -43.6642845454545 -19.6984109090909
"997" -43.6250063636364 -19.6984109090909
"998" -43.5857281818182 -19.6984109090909
"999" -43.54645 -19.6984109090909
"1000" -43.5071718181818 -19.6984109090909
"1001" -43.4678936363636 -19.6984109090909
"1002" -43.4286154545455 -19.6984109090909
"1003" -43.3893372727273 -19.6984109090909
"1004" -43.3500590909091 -19.6984109090909
"1005" -43.3107809090909 -19.6984109090909
"1006" -43.2715027272727 -19.6984109090909
"1007" -43.2322245454545 -19.6984109090909
"1008" -43.1929463636364 -19.6984109090909
"1009" -43.1536681818182 -19.6984109090909
"1010" -43.11439 -19.6984109090909
"1011" -43.0751118181818 -19.6984109090909
"1012" -43.0358336363636 -19.6984109090909
"1013" -42.9965554545455 -19.6984109090909
"1014" -44.9211863636364 -19.6558184848485
"1015" -44.8819081818182 -19.6558184848485
"1016" -44.84263 -19.6558184848485
"1017" -44.8033518181818 -19.6558184848485
"1018" -44.7640736363636 -19.6558184848485
"1019" -44.7247954545455 -19.6558184848485
"1020" -44.6855172727273 -19.6558184848485
"1021" -44.6462390909091 -19.6558184848485
"1022" -44.6069609090909 -19.6558184848485
"1023" -44.5676827272727 -19.6558184848485
"1024" -44.5284045454545 -19.6558184848485
"1025" -44.4891263636364 -19.6558184848485
"1026" -44.4498481818182 -19.6558184848485
"1027" -44.41057 -19.6558184848485
"1028" -44.3712918181818 -19.6558184848485
"1029" -44.3320136363636 -19.6558184848485
"1030" -44.2927354545455 -19.6558184848485
"1031" -44.2534572727273 -19.6558184848485
"1032" -44.2141790909091 -19.6558184848485
"1033" -44.1749009090909 -19.6558184848485
"1034" -44.1356227272727 -19.6558184848485
"1035" -44.0963445454545 -19.6558184848485
"1036" -44.0570663636364 -19.6558184848485
"1037" -44.0177881818182 -19.6558184848485
"1038" -43.97851 -19.6558184848485
"1039" -43.9392318181818 -19.6558184848485
"1040" -43.8999536363636 -19.6558184848485
"1041" -43.8606754545455 -19.6558184848485
"1042" -43.8213972727273 -19.6558184848485
"1043" -43.7821190909091 -19.6558184848485
"1044" -43.7428409090909 -19.6558184848485
"1045" -43.7035627272727 -19.6558184848485
"1046" -43.6642845454545 -19.6558184848485
"1047" -43.6250063636364 -19.6558184848485
"1048" -43.5857281818182 -19.6558184848485
"1049" -43.54645 -19.6558184848485
"1050" -43.5071718181818 -19.6558184848485
"1051" -43.4678936363636 -19.6558184848485
"1052" -43.4286154545455 -19.6558184848485
"1053" -43.3893372727273 -19.6558184848485
"1054" -43.3500590909091 -19.6558184848485
"1055" -43.3107809090909 -19.6558184848485
"1056" -43.2715027272727 -19.6558184848485
"1057" -43.2322245454545 -19.6558184848485
"1058" -43.1929463636364 -19.6558184848485
"1059" -43.1536681818182 -19.6558184848485
"1060" -43.11439 -19.6558184848485
"1061" -43.0751118181818 -19.6558184848485
"1062" -43.0358336363636 -19.6558184848485
"1063" -42.9965554545455 -19.6558184848485
"1064" -44.9604645454545 -19.6132260606061
"1065" -44.9211863636364 -19.6132260606061
"1066" -44.8819081818182 -19.6132260606061
"1067" -44.84263 -19.6132260606061
"1068" -44.8033518181818 -19.6132260606061
"1069" -44.7640736363636 -19.6132260606061
"1070" -44.7247954545455 -19.6132260606061
"1071" -44.6855172727273 -19.6132260606061
"1072" -44.6462390909091 -19.6132260606061
"1073" -44.6069609090909 -19.6132260606061
"1074" -44.5676827272727 -19.6132260606061
"1075" -44.5284045454545 -19.6132260606061
"1076" -44.4891263636364 -19.6132260606061
"1077" -44.4498481818182 -19.6132260606061
"1078" -44.41057 -19.6132260606061
"1079" -44.3712918181818 -19.6132260606061
"1080" -44.3320136363636 -19.6132260606061
"1081" -44.2927354545455 -19.6132260606061
"1082" -44.2534572727273 -19.6132260606061
"1083" -44.2141790909091 -19.6132260606061
"1084" -44.1749009090909 -19.6132260606061
"1085" -44.1356227272727 -19.6132260606061
"1086" -44.0963445454545 -19.6132260606061
"1087" -44.0570663636364 -19.6132260606061
"1088" -44.0177881818182 -19.6132260606061
"1089" -43.97851 -19.6132260606061
"1090" -43.9392318181818 -19.6132260606061
"1091" -43.8999536363636 -19.6132260606061
"1092" -43.8606754545455 -19.6132260606061
"1093" -43.8213972727273 -19.6132260606061
"1094" -43.7821190909091 -19.6132260606061
"1095" -43.7428409090909 -19.6132260606061
"1096" -43.7035627272727 -19.6132260606061
"1097" -43.6642845454545 -19.6132260606061
"1098" -43.6250063636364 -19.6132260606061
"1099" -43.5857281818182 -19.6132260606061
"1100" -43.54645 -19.6132260606061
"1101" -43.5071718181818 -19.6132260606061
"1102" -43.4678936363636 -19.6132260606061
"1103" -43.4286154545455 -19.6132260606061
"1104" -43.3893372727273 -19.6132260606061
"1105" -43.3500590909091 -19.6132260606061
"1106" -43.3107809090909 -19.6132260606061
"1107" -43.2715027272727 -19.6132260606061
"1108" -43.2322245454545 -19.6132260606061
"1109" -43.1929463636364 -19.6132260606061
"1110" -43.1536681818182 -19.6132260606061
"1111" -43.11439 -19.6132260606061
"1112" -43.0751118181818 -19.6132260606061
"1113" -43.0358336363636 -19.6132260606061
"1114" -44.9997427272727 -19.5706336363636
"1115" -44.9604645454545 -19.5706336363636
"1116" -44.9211863636364 -19.5706336363636
"1117" -44.8819081818182 -19.5706336363636
"1118" -44.84263 -19.5706336363636
"1119" -44.8033518181818 -19.5706336363636
"1120" -44.7640736363636 -19.5706336363636
"1121" -44.7247954545455 -19.5706336363636
"1122" -44.6855172727273 -19.5706336363636
"1123" -44.6462390909091 -19.5706336363636
"1124" -44.6069609090909 -19.5706336363636
"1125" -44.5676827272727 -19.5706336363636
"1126" -44.5284045454545 -19.5706336363636
"1127" -44.4891263636364 -19.5706336363636
"1128" -44.4498481818182 -19.5706336363636
"1129" -44.41057 -19.5706336363636
"1130" -44.3712918181818 -19.5706336363636
"1131" -44.3320136363636 -19.5706336363636
"1132" -44.2927354545455 -19.5706336363636
"1133" -44.2534572727273 -19.5706336363636
"1134" -44.2141790909091 -19.5706336363636
"1135" -44.1749009090909 -19.5706336363636
"1136" -44.1356227272727 -19.5706336363636
"1137" -44.0963445454545 -19.5706336363636
"1138" -44.0570663636364 -19.5706336363636
"1139" -44.0177881818182 -19.5706336363636
"1140" -43.97851 -19.5706336363636
"1141" -43.9392318181818 -19.5706336363636
"1142" -43.8999536363636 -19.5706336363636
"1143" -43.8606754545455 -19.5706336363636
"1144" -43.8213972727273 -19.5706336363636
"1145" -43.7821190909091 -19.5706336363636
"1146" -43.7428409090909 -19.5706336363636
"1147" -43.7035627272727 -19.5706336363636
"1148" -43.6642845454545 -19.5706336363636
"1149" -43.6250063636364 -19.5706336363636
"1150" -43.5857281818182 -19.5706336363636
"1151" -43.54645 -19.5706336363636
"1152" -43.5071718181818 -19.5706336363636
"1153" -43.4678936363636 -19.5706336363636
"1154" -43.4286154545455 -19.5706336363636
"1155" -43.3893372727273 -19.5706336363636
"1156" -43.3500590909091 -19.5706336363636
"1157" -43.3107809090909 -19.5706336363636
"1158" -43.2715027272727 -19.5706336363636
"1159" -43.2322245454545 -19.5706336363636
"1160" -43.1929463636364 -19.5706336363636
"1161" -43.1536681818182 -19.5706336363636
"1162" -43.11439 -19.5706336363636
"1163" -43.0751118181818 -19.5706336363636
"1164" -43.0358336363636 -19.5706336363636
"1165" -44.9997427272727 -19.5280412121212
"1166" -44.9604645454545 -19.5280412121212
"1167" -44.9211863636364 -19.5280412121212
"1168" -44.8819081818182 -19.5280412121212
"1169" -44.84263 -19.5280412121212
"1170" -44.8033518181818 -19.5280412121212
"1171" -44.7640736363636 -19.5280412121212
"1172" -44.7247954545455 -19.5280412121212
"1173" -44.6855172727273 -19.5280412121212
"1174" -44.6462390909091 -19.5280412121212
"1175" -44.6069609090909 -19.5280412121212
"1176" -44.5676827272727 -19.5280412121212
"1177" -44.5284045454545 -19.5280412121212
"1178" -44.4891263636364 -19.5280412121212
"1179" -44.4498481818182 -19.5280412121212
"1180" -44.41057 -19.5280412121212
"1181" -44.3712918181818 -19.5280412121212
"1182" -44.3320136363636 -19.5280412121212
"1183" -44.2927354545455 -19.5280412121212
"1184" -44.2534572727273 -19.5280412121212
"1185" -44.2141790909091 -19.5280412121212
"1186" -44.1749009090909 -19.5280412121212
"1187" -44.1356227272727 -19.5280412121212
"1188" -44.0963445454545 -19.5280412121212
"1189" -44.0570663636364 -19.5280412121212
"1190" -44.0177881818182 -19.5280412121212
"1191" -43.97851 -19.5280412121212
"1192" -43.9392318181818 -19.5280412121212
"1193" -43.8999536363636 -19.5280412121212
"1194" -43.8606754545455 -19.5280412121212
"1195" -43.8213972727273 -19.5280412121212
"1196" -43.7821190909091 -19.5280412121212
"1197" -43.7428409090909 -19.5280412121212
"1198" -43.7035627272727 -19.5280412121212
"1199" -43.6642845454545 -19.5280412121212
"1200" -43.6250063636364 -19.5280412121212
"1201" -43.5857281818182 -19.5280412121212
"1202" -43.54645 -19.5280412121212
"1203" -43.5071718181818 -19.5280412121212
"1204" -43.4678936363636 -19.5280412121212
"1205" -43.4286154545455 -19.5280412121212
"1206" -43.3893372727273 -19.5280412121212
"1207" -43.3500590909091 -19.5280412121212
"1208" -43.3107809090909 -19.5280412121212
"1209" -43.2715027272727 -19.5280412121212
"1210" -43.2322245454545 -19.5280412121212
"1211" -43.1929463636364 -19.5280412121212
"1212" -43.1536681818182 -19.5280412121212
"1213" -43.11439 -19.5280412121212
"1214" -43.0751118181818 -19.5280412121212
"1215" -44.9997427272727 -19.4854487878788
"1216" -44.9604645454545 -19.4854487878788
"1217" -44.9211863636364 -19.4854487878788
"1218" -44.8819081818182 -19.4854487878788
"1219" -44.84263 -19.4854487878788
"1220" -44.8033518181818 -19.4854487878788
"1221" -44.7640736363636 -19.4854487878788
"1222" -44.7247954545455 -19.4854487878788
"1223" -44.6855172727273 -19.4854487878788
"1224" -44.6462390909091 -19.4854487878788
"1225" -44.6069609090909 -19.4854487878788
"1226" -44.5676827272727 -19.4854487878788
"1227" -44.5284045454545 -19.4854487878788
"1228" -44.4891263636364 -19.4854487878788
"1229" -44.4498481818182 -19.4854487878788
"1230" -44.41057 -19.4854487878788
"1231" -44.3712918181818 -19.4854487878788
"1232" -44.3320136363636 -19.4854487878788
"1233" -44.2927354545455 -19.4854487878788
"1234" -44.2534572727273 -19.4854487878788
"1235" -44.2141790909091 -19.4854487878788
"1236" -44.1749009090909 -19.4854487878788
"1237" -44.1356227272727 -19.4854487878788
"1238" -44.0963445454545 -19.4854487878788
"1239" -44.0570663636364 -19.4854487878788
"1240" -44.0177881818182 -19.4854487878788
"1241" -43.97851 -19.4854487878788
"1242" -43.9392318181818 -19.4854487878788
"1243" -43.8999536363636 -19.4854487878788
"1244" -43.8606754545455 -19.4854487878788
"1245" -43.8213972727273 -19.4854487878788
"1246" -43.7821190909091 -19.4854487878788
"1247" -43.7428409090909 -19.4854487878788
"1248" -43.7035627272727 -19.4854487878788
"1249" -43.6642845454545 -19.4854487878788
"1250" -43.6250063636364 -19.4854487878788
"1251" -43.5857281818182 -19.4854487878788
"1252" -43.54645 -19.4854487878788
"1253" -43.5071718181818 -19.4854487878788
"1254" -43.4678936363636 -19.4854487878788
"1255" -43.4286154545455 -19.4854487878788
"1256" -43.3893372727273 -19.4854487878788
"1257" -43.3500590909091 -19.4854487878788
"1258" -43.3107809090909 -19.4854487878788
"1259" -43.2715027272727 -19.4854487878788
"1260" -43.2322245454545 -19.4854487878788
"1261" -43.1929463636364 -19.4854487878788
"1262" -43.1536681818182 -19.4854487878788
"1263" -43.11439 -19.4854487878788
"1264" -43.0751118181818 -19.4854487878788
"1265" -42.9965554545455 -19.4854487878788
"1266" -42.9572772727273 -19.4854487878788
"1267" -42.9179990909091 -19.4854487878788
"1268" -44.8033518181818 -19.4428563636364
"1269" -44.7640736363636 -19.4428563636364
"1270" -44.7247954545455 -19.4428563636364
"1271" -44.6855172727273 -19.4428563636364
"1272" -44.6462390909091 -19.4428563636364
"1273" -44.6069609090909 -19.4428563636364
"1274" -44.5676827272727 -19.4428563636364
"1275" -44.5284045454545 -19.4428563636364
"1276" -44.4891263636364 -19.4428563636364
"1277" -44.4498481818182 -19.4428563636364
"1278" -44.41057 -19.4428563636364
"1279" -44.3712918181818 -19.4428563636364
"1280" -44.3320136363636 -19.4428563636364
"1281" -44.2927354545455 -19.4428563636364
"1282" -44.2534572727273 -19.4428563636364
"1283" -44.2141790909091 -19.4428563636364
"1284" -44.1749009090909 -19.4428563636364
"1285" -44.1356227272727 -19.4428563636364
"1286" -44.0963445454545 -19.4428563636364
"1287" -44.0570663636364 -19.4428563636364
"1288" -44.0177881818182 -19.4428563636364
"1289" -43.97851 -19.4428563636364
"1290" -43.9392318181818 -19.4428563636364
"1291" -43.8999536363636 -19.4428563636364
"1292" -43.8606754545455 -19.4428563636364
"1293" -43.8213972727273 -19.4428563636364
"1294" -43.7821190909091 -19.4428563636364
"1295" -43.7428409090909 -19.4428563636364
"1296" -43.7035627272727 -19.4428563636364
"1297" -43.6642845454545 -19.4428563636364
"1298" -43.6250063636364 -19.4428563636364
"1299" -43.5857281818182 -19.4428563636364
"1300" -43.54645 -19.4428563636364
"1301" -43.5071718181818 -19.4428563636364
"1302" -43.4678936363636 -19.4428563636364
"1303" -43.4286154545455 -19.4428563636364
"1304" -43.3893372727273 -19.4428563636364
"1305" -43.3500590909091 -19.4428563636364
"1306" -43.3107809090909 -19.4428563636364
"1307" -43.2715027272727 -19.4428563636364
"1308" -43.2322245454545 -19.4428563636364
"1309" -43.1929463636364 -19.4428563636364
"1310" -43.1536681818182 -19.4428563636364
"1311" -43.11439 -19.4428563636364
"1312" -43.0751118181818 -19.4428563636364
"1313" -43.0358336363636 -19.4428563636364
"1314" -42.9965554545455 -19.4428563636364
"1315" -42.9572772727273 -19.4428563636364
"1316" -42.9179990909091 -19.4428563636364
"1317" -44.8033518181818 -19.4002639393939
"1318" -44.7640736363636 -19.4002639393939
"1319" -44.7247954545455 -19.4002639393939
"1320" -44.6855172727273 -19.4002639393939
"1321" -44.6462390909091 -19.4002639393939
"1322" -44.6069609090909 -19.4002639393939
"1323" -44.5676827272727 -19.4002639393939
"1324" -44.5284045454545 -19.4002639393939
"1325" -44.4891263636364 -19.4002639393939
"1326" -44.4498481818182 -19.4002639393939
"1327" -44.41057 -19.4002639393939
"1328" -44.3712918181818 -19.4002639393939
"1329" -44.3320136363636 -19.4002639393939
"1330" -44.2927354545455 -19.4002639393939
"1331" -44.2534572727273 -19.4002639393939
"1332" -44.2141790909091 -19.4002639393939
"1333" -44.1749009090909 -19.4002639393939
"1334" -44.1356227272727 -19.4002639393939
"1335" -44.0963445454545 -19.4002639393939
"1336" -44.0570663636364 -19.4002639393939
"1337" -44.0177881818182 -19.4002639393939
"1338" -43.97851 -19.4002639393939
"1339" -43.9392318181818 -19.4002639393939
"1340" -43.8999536363636 -19.4002639393939
"1341" -43.8606754545455 -19.4002639393939
"1342" -43.8213972727273 -19.4002639393939
